작성일,좋아요 수,본문,해시태그,댓글 목록
2025-01-30,10만,양푼이 케이크??😱 26주,"#톡톡시아, #toctocsia, #스초생, #투썸, #먹방, #mukbang, #먹스타그램, #케이크","se0yx_n.3 | 2025-01-30 | 헐 맛있겠다 근데 당이...😱
kaminari_0209 | 2025-02-11 | この子が食べてるところ大好き(*´³`*)
本当に美味しそうに食べている👍🏿
sinseoyun2013 | 2025-01-30 | 와 스초생 제가 완전 좋아하는건데 거기에 우유,샤머 등등 다 제가 좋아하는거여욬!!와 진짜 넘 먹어보고싶어요😢😍🔥🙌❤️
seunga381 | 2025-02-03 | 와..많이 먹음에도 불구하고 살이 안찌고 말랐다…(너무 예쁨.!!)
helma.t1 | 2025-01-31 | wow😍
fox_84s | 2025-03-12 | هذا عنب؟؟
jomin_jae0107 | 2025-03-04 | 저거 남은건 어떻게 되는거지..?
noor_zoya_ki_kitchen | 2025-01-30 | ❤️❤️❤️😍
ilgns_3rgun | 2025-01-30 | 💕💕💕💕
yunzheong10 | 2025-02-01 | 근데 이게 칼로리 엄청나겠는데영ㅋㅋㅋ
eri_comasan | 2025-01-30 | WAO😱
ykiki_0110 | 2025-01-31 | I love it, but can you finish it all?
j_ghk_319 | 2025-01-30 | 불닭 컴온
th.shannie | 2025-02-02 | sn m muốn ăn kiểu v k? @_tran.qrpe_
shinsuin | 2025-02-05 | @leejikong_ 어떤데
m_mkno | 2025-05-30 | عالی❤️
winniechui1019 | 2025-02-06 | 피부는 어떻게 관리하시나요? 아주 아주 하얗죠.
_201920192019 | 2025-07-19 | Ohh myshala 😢😢😢
triasky213 | 2025-01-30 | Tryyy khunafa
imstrongerthanyou__ | 2025-01-30 | 와 ㅠ 원래 과일은 추가 안한것만 봐서 잘 모르겠던데 과일 추가해서 진짜 먹고싳음
arifahdwi_06 | 2025-01-30 | 😍
adan.sapphire | 2025-01-30 | No… I’ve been deceived.
itzxx__j4ynna | 2025-01-31 | 맛 있 겠 다
halyshits | 2025-01-31 | too sweaty 😢
jiseon091224 | 2025-02-01 | 비싼케익인뎅..
spes9.5 | 2025-02-03 | @min_se0luv @kim_aar
jskaq117 | 2025-02-04 | 스초생
_dreamylithg | 2025-02-04 | 두바이 초콜릿을 맛보세요. 정말 맛있어요. 😍
fatma8699ahmed | 2025-02-12 | ❤️❤️❤️❤️❤️
jyc06_04 | 2025-02-13 | 당뇨 조심하십쇼..
ur7sevda | 2025-03-01 | Jungwonie😭
parkseohyeon318 | 2025-03-31 | 아기원숭이가치생김
m_47i33 | 2025-05-13 | صداع
hecoconutt | 2025-05-19 | 맛있어 보이네요😱
flowerknows_17 | 2025-06-21 | With grape i don't like it
ervanur_0719 | 2025-06-30 | Waste of food
mitsukiis4n | 2025-07-15 | Não amassava
_sakurei | 2025-07-28 | الكالوريز😭💔
kemillezs._ | 2025-07-28 | a uva do tamanho do mundo"
2025-01-24,1.5만,(단순선물) 대왕 짜파게티..ㄷㄷ😱 26주,"#제품제공, #먹방, #mukbang, #toctocsia, #톡톡시아, #농심, #짜파게티더블랙","nicolekolin1977 | 2025-01-24 | 😍😍
ksj73420810 | 2025-01-29 | 😍😍😍
se0yx_n.3 | 2025-01-24 | 4분전! 크기 미쳤다😲
xqlah__ | 2025-01-24 | 😍😍😍😍😍
sua_12n | 2025-01-28 | 시아님....도대체 몸관리는 어뜨케 하시는 건지요...😢
badaucatrina | 2025-01-24 | THAT LOOKS SO GOOD OMG
h_m.x10 | 2025-01-24 | 와..크기 미쳤어요!대박🤭짜파게티 더 블랙은 맛이 좀 더 찐해서 맛있더라구요! 저도 먹고 맛있어서 놀랬어요🤎🤎
badaucatrina | 2025-01-24 | can we share?😭😭😭😭
0415.ais | 2025-01-24 | I want too😢😢
yoxihxx | 2025-01-25 | 다음엔 파김치랑 같이 먹어주세요 🥹😋
jo_yuris_left_toe | 2025-05-13 | 그걸 어디서 살 수 있는지 아시나요 🙊
wafaa__messages | 2025-01-24 | 🔥🔥🔥
bybosyie77 | 2025-04-14 | 🤤🤤🤤
fatemeh.8472 | 2025-03-09 | ❤️❤️I love you🙌
ha_jun014 | 2025-01-24 | 혹시짜파게티보다짜파게티더블랙이더맛잏나요?
badaucatrina | 2025-01-24 | 10 sec ago is crazy
gangsumug4 | 2025-01-24 | 이거 어디서 받을 수 있나요?
itaeyun376 | 2025-01-25 | 나두 미쳤어"
2025-01-17,23.5만,무지개 요아정??🌈😱 27주,"#톡톡시아, #toctocsia, #mukbang, #먹방, #요아정, #먹스타그램, #이모지먹방, #겨울간식","guloss_61 | 2025-01-21 | 아이스크림은 내가 제일 좋아하는 거야😼😋
xua_n.n | 2025-01-18 | LOVE THE ASMR SOUND SO MUCHHHH
ozzl_koozl | 2025-01-18 | 치약이라뇨..
gamm.1234 | 2025-01-19 | 😍😍😍😍😍😍😍😍😍น่ากิน
pwmgadjm | 2025-01-17 | クレヨンしんちゃんのカップだ！可愛い""(∩>ω<∩)""女性も可愛い""(∩>ω<∩)""
chocomint8833mk | 2025-01-18 | どこのだろ？韓国限定？？
jeongsaim1 | 2025-01-18 | 😍🔥❤️
se0yx_n.3 | 2025-01-17 | 완죤 맛있겠다 소리가 미쳤어요😋😽
presaiin | 2025-06-14 | ดูตั้งแต่ตอนเล็กๆตอนนี้เป็นสาวละ👏
1in_amillion27 | 2025-01-17 | Ice cream in winter? 😮
oducklover | 2025-01-17 | 맛잇겠댜ㅑㅑ❤️
gozde.islim | 2025-01-17 | ❤️❤️❤️❤️😍😍
gozde.islim | 2025-01-17 | ❤️❤️❤️❤️
gozde.islim | 2025-01-17 | 😍❤️
xqlah__ | 2025-01-17 | 😍😍😍😍😍😍😍😍😍
ceci31338 | 2025-01-18 | 아주 맛있었습니다
pjh.jihoon1026 | 2025-01-17 | 🔥🔥🔥🔥🔥🔥🔥🔥
_.sarvinaz_qaysar_qiz_ | 2025-01-27 | 😢😍😮
chew_zip | 2025-01-18 | I dont understand but the food looks good 😍
nasty_gadunova | 2025-01-17 | 🔥🔥
ci3_ci2 | 2025-01-18 | クレヨンしんちゃんのカップ可愛い💕おいしそう🤤
700eeeeeeai | 2025-01-30 | 音、いいね👏👍
largeboobsforlife | 2025-01-17 | 너무 달콤하고 음식도 좋아해요. 저는 음식을 좋아해요 ㅎㅎ
jeongseohyi400 | 2025-01-17 | 나 오늘 요아정 먹었요!
yunarin46 | 2025-01-18 | 소리 진짜 좋아염
seoheoyeo | 2025-01-18 | 😍😍😍😍😍😍😍
yang_taevv | 2025-01-17 | 너무 맛있어
melody_jammin | 2025-01-18 | 소리가 그냥 깨먹는 티라미수 케이크 깨는 소리인데? 이걸로 깨먹는 요아정 케잌을 만들 수 있울지도?(?)
dhi__shana | 2025-01-17 | Your ASMR is so good and makes me hungry 😋
jihaedam | 2025-01-17 | 시아야 입에 마이크 달렸니??
j.x3woo | 2025-01-17 | 우왕 넘 맛있을 것 같아여ㅕㅕ
nnrllhcn | 2025-01-18 | Dia klau ngunyah selalu keliatan enak, makanya selalu ikutan ngiler🫠
_sassy.mood | 2025-01-17 | İt looks so good😍
sunflowersofhaechan | 2025-02-01 | Recalled That Haechan Eats
eme_ru0525 | 2025-01-17 | 美味しそう😺
jihoo__0219 | 2025-01-17 | 요아정 한번도 안먹어 봤는데 ㅜ
parkjuyeon142 | 2025-01-17 | 요아정 한번도못먹어봤어요 먹고싶당 ㅠㅠ근데 건강이 안좋아서못먹엉😭😭😭
hmwjd_ | 2025-01-17 | @euxn.oa
charrgeblt | 2025-01-18 | KYO KANEKO COLOURS.
onseha13 | 2025-01-18 | 머랭쿠키 같닼ㅋㅋ
ceci31338 | 2025-01-18 | 군침이 돌네요 🤤 🤤
mjk_xct | 2025-01-18 | 소리가 이상하네요 꼭 해보고 싶네요🥲
z.anx12 | 2025-01-18 | 입에마이크를 둔건가
babylionisnotcute | 2025-01-19 | 이뻐지셨네
lakeshiaevangeline | 2025-01-19 | 😍😍
seongjihu49 | 2025-01-19 | 저도 오늘 요아정 먹었는데 ㅎㅎ
edel_138 | 2025-01-20 | 돈이많으신가여 ㅋㅋ 요아정을 ㅋㅋ
8all1ri | 2025-01-21 | 美味しそ~💖
y4ssoi | 2025-01-22 | بحسك وحدة متنمرة اصلي
rayquestzz | 2025-01-22 | 정말 예뻐요!
minhooo8888 | 2025-01-23 | 저게 아직도 유행아냐
setaysh.moon | 2025-01-24 | Is it ice cream again????
yoon._1217 | 2025-01-27 | 언니 치약아니야아
hx.3yg | 2025-01-28 | 🙌
lll_lll958 | 2025-01-29 | 헐.. 소리 뭐에요? 대박 ㄷㄷ 넘 차거우면서두 마싯겠어여ㅜㅜ 나두 먹구싶당
o07_kkjj | 2025-01-30 | I’m hungry now 😢
eomji_0502 | 2025-01-31 | 맛있겠다 무슨맛 저는 안먹었어요 요아정
minas_kha | 2025-02-13 | Она только мороженое хавает у неё что летний сезон начался
jarupitchayananma | 2025-02-14 | คนไทยบอกทีคืออะไร
yull.y12345 | 2025-02-19 | 소리 미쳤다...모두 쒀리 질러!!!👏👏
oo9.m9 | 2025-02-23 | Ur chopped 💝
user1301152403 | 2025-03-10 | this girl look just like jeongseob
itz_me_nganbi_ | 2025-03-13 | ❤️❤️
bb3.ka._.darays | 2025-03-13 | Tem como fazer em casa?
rlaehgjs9023 | 2025-03-19 | 치약? 치약이 아니라 민트겠죠
orangehibicus | 2025-03-20 | 오 이거 꼭 먹어보고 싶어요 너무 맛있어 보여요 (⁠ ⁠◜⁠‿⁠◝⁠ ⁠)⁠♡
corrythehole.ho | 2025-03-22 | You're so pretty
__thevoicesinmyhead | 2025-03-24 | How you became so pale
nu.ran1388 | 2025-03-27 | 저리 먹는데 살이안찐다고?!부럽댜
lvcyyn.h4ze | 2025-04-03 | The “OOUǓGH” sound she makes when she dropped the kiwi is so real
nmuun_namuun | 2025-04-03 | ❤️
inanana90 | 2025-04-03 | 나는 당신이 볼륨을 싫어합니다🔥
sofi_aes0 | 2025-04-04 | 안녕하세요. 정말 예쁘시네요.
zahra_koyunisa_427 | 2025-04-04 | Apakah aku cuma indo
66mar_len | 2025-04-04 | حركاتها بالاكل تغث....
_rchazxt | 2025-04-05 | Por que eles força pra parecer fofo ?
lara.rstck128 | 2025-04-05 | Can you pleaseeee try some german food pleaaaaaase
kimuwuim | 2025-04-06 | 너무 맛있어 보여요😫😫
kkefanatic | 2025-04-06 | Minhas cores amo
bagjaeyeong802 | 2025-04-06 | 망고 ❤️
fromi_bbang | 2025-04-11 | 민초파 맘상.
yujeong_0224 | 2025-04-11 | 키위 떨어트릴 때 우우오 넘 웃겨요❤️
y_jx1n1 | 2025-04-12 | 치약…
nxsowndl_ | 2025-04-15 | 😍😍👏
arifahdwi_06 | 2025-04-16 | 🤎😍
lxl.xin_lok | 2025-04-17 | 너희 한국인들은 이렇게 꿀벌을 즐겨 먹니
marituna12 | 2025-04-17 | 😍😍😍
naila_woee | 2025-04-19 | 맛있어요?저도 이거 갖고 싶어요 ❤️
hisaki7748 | 2025-04-20 | 👏😢😢🔥
phaksudaaors | 2025-04-21 | 总结来说，没必要吃。😂
ardnassac_mm | 2025-04-23 | You look like asa from baby monster your so pretty and cute 😭🤌🏻
sanso0625 | 2025-05-04 | 맛있겠당…..❤️
enbi1205 | 2025-05-25 | 예전부터 궁금했었는데요 학생이에요 성인이에요???
karla_170136 | 2025-05-29 | 콘 같은 진미😍
4ilxcv0 | 2025-06-13 | وين المايكروفون؟؟؟؟
kui.6x | 2025-06-19 | يههه كيف تاكلم اسناني وجعني بدالها
khooikoh_1018 | 2025-06-22 | 看起来好好吃🥹
sxxz_fee._ | 2025-06-27 | ไมพี่อยุ่ไหนน
iniathayajuga | 2025-06-30 | SODAPPNYOOOO😰😰
sudin_09_ | 2025-07-07 | 치약...아....;..."
2025-01-11,16.1만,소리 미쳤다..😱아이스플랜트 @sn_muk 28주,"#mukbang, #먹방, #아이스플랜트, #toctocsia, #톡톡시아, #먹스타그램, #유행음식","ss90.10.29 | 2025-01-11 | 시아 너무 빨리 큰다! 앙대 ㅜㅜ❤️❤️❤️❤️
ksy.1923 | 2025-01-11 | 먹고싶댜
hiyomi_yuna | 2025-01-11 | これ、おいしいです🥺✨
your_lamya | 2025-01-11 | 💗💗
sn_muk | 2025-01-11 | 혹시 토끼세요.?? 🐰😂
moonmoon9720 | 2025-01-13 | 有资深粉丝知道，她的麦克风放在哪里吗😂 效果好好，什么牌子呀
ji._huuo | 2025-01-12 | 소리 너무 좋아요 ㅠㅠㅠ👏
tw._.kumo._.zoe | 2025-01-11 | 有人能翻譯翻譯他在說什麼嗎(◐‿◑)�
yangsj0210 | 2025-01-13 | 아이스플렌트 재배해봤는데 씨앗은 기포보다 작고..키우는데 넘 오래걸리구 모종 잘 키워도 거기서 30프로만 살고 키우긴 어려웠지만 신기하게 생겼고 사람마다 호불호가 갈렸어요 ㅋㅋㅋ 느끼하다는 사람도 많아서 더는 재배 안하고 있어요..ㅜ 저는 입맛에 맛던데 키우는게 오래걸려서 안키웁니다 ㅜ 먹는거보니 저도 먹고싶네용
kim_yeram1118 | 2025-01-11 | 시아 누나 예쁜거 같아
watermeylon_ | 2025-02-03 | Bunyinya Kayak Kerupuk Yak, Crunchy 😮
da_.a1ali | 2025-01-11 | 정말 맛있을 것 같아 🤤
nelsy_yulian | 2025-01-19 | Pake sambel mbak
gabrielagerdjikova11 | 2025-01-13 | 😮😮😮
rlawlgns11 | 2025-02-12 | ❤️😍
hys01_26 | 2025-01-12 | 시아 언니 토끼 닮았어요!
그리고 언제나 힘내세요!!
merveyilmaz4987 | 2025-04-11 | !?
annisafauzi_zizi | 2025-03-15 | Pake sambel trasi mba😭
5eoyool | 2025-01-12 | 아니 너무 토끼같이먹자나ㅠㅠ 토끼 머리띠하고 왔어야됐던거 아냐??🐰오늘도 시아 너무 귀여워💖
yitong_liao | 2025-01-18 | 這是澎湖的冰花…嗎😯有沒有看得懂韓文的華人來替我解答(◐‿◑)�
soogii__tsas | 2025-03-23 | Dubai chocolate 🙏🏻🙏🏻
sherl5505 | 2025-01-13 | 너무 맛있어 보여요
kim_yeram1118 | 2025-01-11 | 소리대박
bintangkejora7_ | 2025-01-14 | @waorissduwalr
seon__zip | 2025-01-12 | 시아님 아이스플랜트는 샐러드나 초장에찍어드시면 맛있답니다❤️
faroha143skzlixe | 2025-01-22 | You are so cuteee❤️
1pxarq._ | 2025-01-16 | @aesngburaanerwdii น่ากิน
chi.mi.na | 2025-01-11 | Maybe try eating the leaves first
lakeshiaevangeline | 2025-01-12 | 먼저 씻어야 하나요? 아니면 그냥 먹어도 되나요?
moonnight_cpm | 2025-01-14 | 초장마렵다
garmpark21 | 2025-01-13 | 다음엔 프라임 음료 부탁드려요.
j1z.se0 | 2025-01-11 | 무슨맛이에영
1in_amillion27 | 2025-01-11 | انت تكبرين بسرعة 😭
barrahasbi_ | 2025-01-12 | You're so funny😂
yilin_26 | 2025-01-15 | bīng Cài 冰菜😂 is a very famous vegetable in China and can be eaten raw.
ward_turki9 | 2025-02-18 | You are so cut
boom_eww | 2025-01-25 | 저런거 안 씻고 생으로 먹으면 기생충 감염되지 않나요
fbrriaa | 2025-04-08 | di gue ko bikin gatel mulut nya si😢
baba_ove | 2025-01-11 | 한번 먹어보고싶다
gunash349 | 2025-01-12 | 🔥
julia.wich.czarnuch | 2025-01-11 | Shes soo cuteee
ceci31338 | 2025-01-11 | 군침이 도는 🤤🤤
gimgimgweonsig | 2025-01-11 | 좋아요 짝수로 받기 1일차
h._.amy_6 | 2025-01-12 | 샐러드랑 먹으면 맛있겠당
jkxf97 | 2025-01-11 | 이것은 양 고추 냉이 잎입니까?
jungsy42 | 2025-01-11 | 그리ㅏ서 맛은요???😢😢
iamalexaaaa_ | 2025-01-11 | First!
se0yx_n.3 | 2025-01-11 | 12분전!!
h_m.x10 | 2025-01-11 | 시아님 오늘도 영상 잘봤어요❤️
_tabark_tweeti | 2025-01-11 | Such a sheep
elzrxx_ | 2025-01-11 | 짜다？
l.am.sleepy.everyday | 2025-01-11 | 져지정보좀요 제발ㅠㅠㅠㅠ
jamlove8017 | 2025-01-12 | 채소 먹방 쉽지않쥬~~?!^^
r__an_i | 2025-01-12 | @angbamom_ @dojiae_ 마싯겟댜
acornlav | 2025-01-12 | she kinda looks like badvillains hue
anzico_ | 2025-01-12 | dekkk, aku ikutin kamu dr kamu piyik. skrg udh gede mukbangnya konsisten bgt dek
loaded.ds | 2025-01-12 | 내가 톡톡시아 14살 부터 봤는데 이제 17인데 아직도 잘먹노
gyeo.m92 | 2025-01-12 | 10 조합은 없던가요?
e.nisa.ceyhann | 2025-01-13 | Böcek yerken bu kadar düşünmemiştir kesin 😂
ricekiller_dami | 2025-01-13 | 누나 사랑해요
n_ddn6 | 2025-01-13 | 점점 이뻐지세요
mycosmeaccount | 2025-01-13 | アイスプラント大好き！🥺塩気があるからマヨネーズと合う🥰🥰
y___x.z01 | 2025-01-13 | 연속해서 씹을때 걱걱걱걱 소리나요 ㄱㄱㄱㄱㄱㅎ
slxq001 | 2025-01-13 | ポン酢につけて食べたら革命❤︎
joon.kb0 | 2025-01-13 | 입속에 마이크 있나
_joy_glee | 2025-01-13 | 토끼 같애...💗
goyaung_e12 | 2025-01-13 | 손 넘 이쁘셔요!❤️
andird76 | 2025-01-13 | 🐑🐑🐑🐑
ihyun1210 | 2025-01-13 | 👏
dawojung | 2025-01-13 | 궁금한.. 어디서 사용.?ㅎ
erichmariebaraga | 2025-01-13 | 좋은 아스피린
happy_12725 | 2025-01-13 | 토끼같아😍😢
nuie_nuhiii | 2025-01-14 | looks different 🤔
akiro_shiruzaka | 2025-01-14 | Maybe try freezing it to add more crunch
canzz_cantikaa | 2025-01-14 | こんにちは
380hesam | 2025-01-14 | Cute
shon_pinero | 2025-01-14 | Make that into kimchi
youn89_jw | 2025-01-15 | 알고리즘에 나와서 봤는데 제가 알던 그 귀여운 시아 맞나여!!! 진짜 많이 컸네요ㅎㅎ😮😍
y.xrcxe | 2025-01-15 | 미친 이제 몇살이신가요?😢
_caxa.7 | 2025-01-16 | 톡톡시아님! 짜파게티 먹방 가능한가요??
_hana.k._ | 2025-01-16 | Sound 👍🏻 Taste 😵‍💫
nathan.swimgeek | 2025-01-17 | 야채 이름이 뭐예요?
chermine0121 | 2025-01-17 | That’s one way to get me to eat my vegetables
core_resan | 2025-01-18 | 葉っぱがメインだよ
5un.oi | 2025-01-19 | 이분 누구 닮았는데 누군지 모르겠다ㅠ
your_dayyy7 | 2025-01-20 | Cuci dulu sayang
anakintropet_1 | 2025-01-21 | ❤️❤️❤️
ho_jin_its | 2025-01-21 | 👏👏
rndofficialbrand | 2025-01-22 | Cobain pakek sambel pasti sedap 🤤
lujin.lmb | 2025-01-25 | That is the crunchies thing I have ever heard😂😂😂
mobe1232024 | 2025-01-27 | Rau đó là rau gì mà giòn vậy
ratu.p_putri___ | 2025-02-03 | 말 남 ㅔㅁ음 와
santianjanisan | 2025-02-14 | Ko bisa yah, mic nya secara otomatis pas makan baru nyaring bgt suaranya, pas dia ngmg kcil x
hey_wlz_nai | 2025-02-24 | 크면 한국에 가보고 싶어요. 꿈에 그리던 나라로 날아가는 게 꿈이에요. 인도네시아에서 인사드립니다 🇮🇩🇮🇩🇮🇩
cogaihayoverthink | 2025-02-26 | Việt Nam tôi gọi nó là rau rền
monkey_man633 | 2025-03-09 | I have these in my garden, it tastes way better when you boil it.
mi__ku_0823 | 2025-03-10 | 春菊みたいな感じだね？なんか見た目が
kim_sarang.2015 | 2025-03-18 | 꿀꿀이 달라짐
p338559 | 2025-03-22 | 好吃的冰花
naa_pinkan | 2025-03-23 | Nyaman x aku denger suara crunchy nya😌"
2025-01-06,7548,(광고) 한번 먹으면 무조건 한봉 순삭 한다는 그 감자칩!!! 29주,"#가루비감자칩, #야키니쿠맛, #감자칩, #calbee, #해태, #먹방, #mukbang, #편의점과자","se0yx_n.3 | 2025-01-06 | 맛있겠다 이건 꼭 먹어야징😍
yoonah48o | 2025-01-06 | 맛있겟다 😊😊
muslima_0774 | 2025-01-06 | 😍😍
muslima_0774 | 2025-01-06 | ❤️❤️
deer.493312 | 2025-01-06 | いち！美味しそう…🤤
sqe._loo8 | 2025-01-06 | 美味しそう食べたい
maybe.z0eyy._ | 2025-05-06 | (⁠◍⁠•⁠ᴗ⁠•⁠◍⁠)⁠❤
eundong12345 | 2025-01-08 | 언니는 날이 갈수록 예뻐져여❤️
itaeyun376 | 2025-01-07 | 나두
your_lamya | 2025-01-06 | I like you ❤️please reply me
yun.w_05 | 2025-01-06 | 分享😋
tuba_7_7_7 | 2025-01-06 | Saç rengi çok güzel
hnya_nya568 | 2025-01-08 | やきにくあじ！
toctocsia | 2025-01-06 | 가루비감자칩 먹고 일본 온천여행가자!!!
1등 여행상품권 부터 에어팟프로 그리고 가루비감자칩 제품까지
(자세한 이벤트 내용은 제품 포장지 뒷면 참조!)
hangyumin_1309 | 2025-01-11 | 한달 평균 수익이 얼마인가요?"
2024-12-21,2.4만,겨울간식 베스트 5😭 [Video Source Support] Youtube channel ”freeticon“ 31주,"#톡톡시아, #toctocsia, #먹스타그램, #이모지먹방, #mukbang, #먹방, #asmr, #겨울간식","h_m.x10 | 2024-12-21 | 우왕 겨울간식..👏진짜 다 맛있겠어요🤤저는 고구마도🍠진짜 좋아하고 꿀호떡도 정말 정말 좋아해요 겨울에는 맛있는 간식들이 많아서 정말 행복하죠..^__^겨울에는 맛있는게 참 많아서 살도 찌죠❤️하지만 맛있는걸 많이 먹고 내년에 빼면되니 완전 럭키비키네요🍀시아님 영상은 늘 잘 챙겨보고 있어요 곧 방학인데 더 많이 볼수 있으니 자주 올게요! 더더 예뻐디는 시아님 항상 응원합니다💜💛
xqlah__ | 2024-12-21 | 😍😍😍😍😍
se0yx_n.3 | 2024-12-22 | 진짜 맛있깄당😢😢
llrr_rr0 | 2024-12-21 | 당신은 정말 대단해요, 사랑해요 ❤️❤️❤️
7728teakook | 2024-12-21 | 😍😍😍😍
lola081188 | 2024-12-21 | 😍😍😍😍😍😍❤️❤️❤️❤️❤️❤️
daheeskii | 2024-12-22 | 호떡을 너무 마싯게 먹쟈남..👍👍😽😽
lola081188 | 2024-12-21 | 🇺🇿🇰🇷💋❤
noor_zoya_ki_kitchen | 2024-12-21 | ❤️😍
kkeess_xx | 2024-12-21 | 으앜 귀여워!!
hax.j1_ | 2025-01-05 | 귤..
gfff_choisan | 2024-12-27 | haa, opo ora mudeng aku?
dekaa.69 | 2024-12-22 | Masih penasaran naro mic nya dmn?
sinseoyun2013 | 2024-12-21 | 4빠!!!
5eoyool | 2024-12-21 | 역시 1위는 대망의 붕어빵 진짜 저거 하나때문에 계좌이체안될때에는 겨울에 천원짜리 품에 안고다녔어야했는데ㅠㅠ🤣🤣 시아 귀요워❣️
mirorororrrr | 2024-12-21 | @h4sh4s_ Kaka kata dia itu ubi cilembu yg pas kentut jadi bau ya❤️
sso.___.11 | 2024-12-21 | ㅎ...하...한 입만....
2sx.yr | 2024-12-21 | 귤이 없네
a_jin_0910 | 2024-12-22 | 입속에 혹시 마이크가 있나요……?😮
do_kyoung14 | 2024-12-22 | 맛있겠다….🤤
